Inicio GRADUACAO,Fim GRADUACAO,Inicio MESTRADO,Fim MESTRADO,Inicio DOUTORADO,Fim DOUTORADO,Inicio POS-DOUTORADO,Fim POS-DOUTORADO,Pesquisador,Departamento,Nome de Citação,Titulo do artigo,Ano de Publicação,País de publicação,DOI,Titulo do periódico/revista,ISSN,Volume,Fascículo,Série,Página inicial,Página final,Local de publicação,Autores,Inicio,Data
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","MUNIDOPSIS REYNOLDSI (A. MILNE EDWARDS, 1880) (CRUSTACEA, DECAPODA, GALATHEIDAE): LECTOTYPE DESIGNATION AND REDESCRIPTION.",1999,,,Zoosystema (Paris. Imprimé),12809551,20,2,,411,417,,"TAVARES, M. ;CAMPINHO, P.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",THREE NEW RECORDS OF DEEP-SEA SQUAT LOBSTERS OF THE GENUS MUNIDOPSIS WHITEAVES FROM THE ATLANTIC OCEAN (DECAPODA: GALATHEIDAE),1999,Japão,,Crustacean Research,,27,,,88,100,Kumamoto,"TAVARES, M. ;CAMPINHO, P.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","DICRANODROMIA KARUBAR GUINOT, 1993, A DEEP-WATER CRAB NEW TO THE AUSTRALIAN FAUNA (CRUSTACEA, BRACHYURA, HOMOLODROMIIDAE)",1998,Austrália,,Records Of The Western Australian Museum,,18,,,357,359,Perth,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PHYLLOTYMOLINIDAE, NOUVELLE FAMILLE DE BRACHYOURES PODOTREMATA (CRUSTACEA, DECAPODA).",1998,,,Zoosystema (Paris. Imprimé),12809551,20,1,,109,122,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",CRUSTACEA DECAPODA: CYCLODORIPPIDAE RECOLTES DANS L'ARCHIPEL DE VANUATU (BRACHYURA).,1997,França,,Memoires Du Museum National D'histoire Naturelle Paris,,176,,,261,271,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SCYLLARUS RAMOSAE, NEW SPECIES, FROM THE BRAZILIAN CONTINENTAL SLOPE, WITH NOTES ON CONGENERS OCCURRING IN THE AREA (DECAPODA, SCYLLARIDAE)",1997,Estados Unidos,,Journal of Crustacean Biology,2780372,17,4,,130,139,Harvard,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","CRUSTACEA DECAPODA: UN NOUVEAU TYMOLUS DE NOUVELLE-CALEDONIE ET NOUVELLES RECOLTES DE XEINOSTOMATINAE DANS L'ARCHIPEL DE VANUATU (BRACHYURA, CYCLODORIPPIDAE).",1997,França,,Memoires Du Museum National D'histoire Naturelle Paris,,176,,,216,221,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","BATHYSQUILLA MICROPS (MANNING, 1961), DEEP-SEA MANTIS SHRIMP NEW TO THE BRAZILIAN FAUNA (CRUSTACEA, STOMATOPODA, BATHYSQUILLIDAE)",1997,Estados Unidos,,Bulletin Of Marine Science,,61,2,,111,115,Miami,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REVISION SYSTEMATIQUE DES CYCLODORIPPIDES AMERICAINS (CRUSTACEA, DECAPODA, BRACHYURA).",1996,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,18,2023-02-01 00:00:00,4,233,295,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SUR LA VALIDITE DE BATHYPLAX TYPHLUS OCULIFERUS MIERS (DECAPODA, BRACHYURA).",1996,Holanda,,Crustaceana (Leiden),0011216X,69,3,,413,423,Leiden,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","DESCRIPTION DE NEOPILUMNOPLAX GERVAINI SP. NOV. DES EAUX PROFONDES DES CARAIBES (DECAPODA, BRACHYURA, GONEPLACIDAE).",1996,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,18,2023-02-01 00:00:00,4,225,232,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","NEOPILUMNOPLAS GERVAINI SP. NOV. DES EAUX PROFONDES DES CARAIBES (DECAPODA, BRACHYURA, GONEPLACIDAE)",1996,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,18,2023-02-01 00:00:00,4,225,232,Paris,"TAVARES, M. ;GUINOT, D.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","LONCHODACTYLUS MESSING N. GEN. N. SP., A NEW CYCLODORIPPIDAE (CRUSTACEA, DECAPODA, BRACHYURA) FROM FLORIDA (USA)",1996,Estados Unidos,,Proceedings Of The Biological Society Of Washington,,109,3,,464,469,Washington DC,"TAVARES, M. ;LEMAITRE, R.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","COMMENTS ON THE PROPOSED CONSERVATION OF THE GENERIC NAME GLOMERIS LATREILLE, 1802 (DIPLOPODA) AND THE SPECIFIC NAME ARMADILLO VULGARIS LATREILLE, 1804 (CRUSTACEA, ISOPODA), AND THE APPLICATION FOR A RULING ON THE STATUS OF THE NAME ARMADILLO LATREILLE, 1802 (CRUSTACEA ISOPODA)",1996,Inglaterra,,Bulletin Of Zoological Nomenclature,,53,2,,120,121,Londres,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","DESCRIPTION DE CYMONOMUS LEBLONDI SP. NOV. DE LA GUADELOUPE, AVEC UNE CLEF DES CYMONOMUS AMERICAINS",1994,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,16,1,,203,208,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","XEINOSTOMA INOPINATA SP. NOV., A NEW XEINOSTOMATINAE FROM REUNION ISLAND, SOUTH INDIAN OCEAN (DECAPODA, BRACHYURA, CYCLODORIPPIDAE)",1994,Austrália,,Memoires Of The Museum Of Victoria,,54,,,121,123,Victoria,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",LA NOTION DE THELYCUM ET DE SPERMATHEQUE CHEZ LES CRUSTACEA DECAPODES,1993,,,Comptes Rendus de L´Academie des Sciences Serie III-Sciences de la Vie-Life Sciences,7644469,316,,3,133,138,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",CRUSTACEA DECAPODA: LES CYCLODORIPPIDAE ET CYMONOMIDAE DE L'INDO-OUEST-PACIFIQUE A L'EXCLUSION DU GENRE CYMONOMUS.,1993,França,,Memoires Du Museum National D'histoire Naturelle Paris,,156,,,253,313,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","DESCRIPTION PRELIMINAIRE DE QUATRE NOUVEAUX GENRES ET TROIS NOUVELLES ESPECES DE CYCLODORIPPOIDEA AMERICAINS C(CRUSTACEA, DECAPODA, BRACHYURA)",1993,,,Vie et Milieu (1980),2408759,43,2023-03-02 00:00:00,,137,144,Banyuls-sur-mer,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",THE RAFFLES BULLETIN OF ZOOLOGY,1993,Brasil,,Revista Nordestina de Zoologia,,8,2,,159,160,Joao Pessoa,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TENDANCES EVOLUTIVES CHEZ LES CRABES PRIMITIFS, AVEC LA DESCRIPTION D'UN NOUVEAU TYPE DE CHAMVBRE INCUBATRICE (CRUSTACEA, DECAPODA, CYCLODORIPPINAE ORTMANN, 1892, ET XEINOSTOMATINAE SUBFAM. NOV.)",1992,França,,Comptes Rendus de L´Academie des Sciences Serie III-Sciences de la Vie-Life Sciences,7644469,312,,3,509,514,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SUA LA POSITION SYSTEMATIQUE DU GENRE EOCENE AMERICAIN FALCONOPLAX VAN STRAELEN, 1933 (CRUSTACEA, DECAPODA, BRACHYURA)",1992,França,,Annales de Paleontologie,,78,2,,73,81,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REVALIDATION DE TYMOLUS DROMIOIDES (ORTMANN, 1892) (CRUSTACEA, DECAPODA, BRACHYURA), CYCLODORIPPIDAE)",1992,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,14,1,4,201,207,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REVISION PRELIMINAIRE DU GENRE TYMOLUS STIMPSON, AVEC LA DESCRIPTION DE TYMOLUS BRUCEI SP. NOV. D'AUSTRALIE OCCIDENTAL (CRUSTACEA, BRACHYURA, CYCLODORIPPOIDEA).",1991,França,,Bulletin Du Museum National D'hisoire Naturelle Paris,,13,2023-04-03 00:00:00,4,439,456,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REDEFINITION DES GENRES ROCHINIA A. MILNE EDWARDS, SPHENOCARCINUS A. MILNE EDWARDS ET OXYPLEURODON MIERS ET ETABLISSEMENT DU GENRE NASUTOCARCINUS GEN. NOV. (CRUSTACEA, BRACHYURA, MAJIDAE)",1991,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,13,2023-02-01 00:00:00,4,159,179,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ESPECES NOUVELLES DE CYCLODORIPPOIDEA ORTMANN ET REMARQUES SUR LES GENRES TYMOLUS STIMPSON ET CYCLODORIPPE A. MILNE EDWARDS (CRUSTACEA, DECAPODA, BRACHYURA)",1991,França,,Bulletin Du Museum National D'histoire Naturelle Paris,,12,2023-04-03 00:00:00,4,623,648,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","CONSIDERATIONS SUR LA POSITION SYSTEMATIQUE DU GENRE UCIDES RATHBUN, 1897",1990,Brasil,,Boletim do Museu Nacional,,342,,,1,8,Rio de Janeiro,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ON THE OCCURRENCE OF MITHRAX (MITHRAX) TORTUGAE RATHBUN (CRUSTACEA, BRACHYURA, MAJIDAE) ON THE BRAZILIAN CONTINENTAL SHELF.",1988,Venezuela,,Boletin Del Instituto Oceanografico de Venezuela Universidad de Oriente,,27,2023-02-01 00:00:00,,37,39,Caracas,"TAVARES, M. ;ALBUQUERQUE, E. F.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REDESCRICAO E OCORRENCIA DE GLYPTOXANTHUS VERMICULATUS (LAMARCK) (CRUSTACEA, BRACHYURA, XANTHIDAE) NO LITORAL BRASILEIRO",1990,Brasil,,Atlántida (Madrid),46876,12,1,,67,71,Rio Grande,"TAVARES, M. ;ALBUQUERQUE, E. F.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PARALOMIS FORMOSA HENDERSON, 1888 FROM OFF SOUTHEASTERN BRAZILIAN COAST (CRUSTACEA, DECAPODA, LITHODIDAE)",1990,Brasil,,Boletim do Museu Nacional Rio de Janeiro,,340,,,1,4,Rio de Janeiro,"TAVARES, M. ;ALBUQUERQUE, E. F.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","CONCHOEODROMIA ALCOCKI CHOPRA, 1934: MEGALOPA OF CONCHOECETES ARTIFICIOSUS (FABRICIUS, 1798) (DECAPODA, BRACHYURA, DROMIIDAE)",2000,Estados Unidos,,Journal of Crustacean Biology,2780372,20,2,,301,309,Florida,"GUINOT, D. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","NEW AND ADDITIONAL RECORDS OF CYCLODORIPPID CRABS FROM JAPAN (BRACHYURA, CYCLODORIPPIDAE)",2000,Holanda,,Crustaceana (Leiden),0011216X,73,3,,377,378,Leiden,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","CHACEON RAMOSAE, A NEW DEEP-WATER CRAB FROM BRAZIL (CRUSTACEA, DECAPODA, GERYONIDAE)",1989,Estados Unidos,,Proceedings Of The Biological Society Of Washington,,102,3,,646,650,Washington DC,"MANNING, R. B. ;TAVARES, M. ;ALBUQUERQUE, E. F.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",NOTES ON SOME BRAZILIAN BIRDS,1986,Inglaterra,,British Ornithological Club,,106,2,,70,74,Londres,"TEIXEIRA, D. M. ;NACINOVIC, J. B. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SOBRE A REPRODUCAO DE BOTAURUS PINNATUS (WAGLER, 1829)",1986,Brasil,,Anais da Sociedade Rio Grandense de Ornitologia,,7,,,3,6,Rio Grande,"NACINOVIC, J. B. ;TAVARES, M. ;TEIXEIRA, D. M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","UNE NOUVELLE FAMILLE DE CRABES DU CRETACE, ET LA NOTION DE PODOTREMATA GUINOT, 1977 (CRUSTACEA, DECAPODA, BRACHYURA)",2001,França,,Zoosystema (Paris),12809551,23,3,,547,578,França,"GUINOT, D. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SUBFAMILIAL ARRAGEMENT FOR THE DROMIIDAE DE HAAN, 1833, WITH DIAGNOSES AND DESCRIPTION OF NEW GENERA AND SPECIES (CRUSTACEA, DECAPODA, BRACHYURA)",2003,França,,Zoosystema (Paris),12809551,25,1,,43,129,Paris,"GUINOT, D. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",A NEW THEORETICAL APPROACH FOR THE STUDY OF MONOPHYLY OF THE BRACHYURA (CRUSTACEA: DECAPODA) AND ITS IMPACT ON THE ANOMURA.,2003,Austrália,,Memoirs Museum Victoria,,60,,,145,149,Melbourne,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","FIRST RECORD OF THE NON-INDIGENOUS CRAB CHARYBDIS HELLERII (A. MILNE EDWARDS, 1867) FROM FRENCH GUYANA (DECAPODA, BRACHYURA) PORTUNIDAE).",2003,Holanda,,Crustaceana (Leiden),0011216X,76,3,,625,630,Leiden,"TAVARES, M. ;AMOUROUX, Jean Michel",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","THE TAXONOMIC STATUS OF UCA SALSISITUS OLIVEIRA, 1939 (BRACHYURA: OCYPODIDAE).",2003,Holanda,,Crustaceana (Leiden),0011216X,76,2,,187,192,Leiden,"TAVARES, M. ;MENDONÇA JUNIOR, J. B.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","MEMORIA NATURALIS: CIDADANIA, CIENCIA E CULTURA.",2003,Brasil,,Ciência e Cultura (SBPC),96725,55,3,,39,41,São Paulo,"SALLES, L. O. ;TOLEDO, P. M. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",ESPECIES EXOTICAS AQUATICAS E SAUDE AMBIENTAL,2004,Brasil,,O Mundo da Saúde,1047809,27,4,,530,537,São Paulo,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ON HALICARCINUS PLANATUS (FABRICIUS) (BRACHYURA, HYMENOSOMATIDAE) TRANSPORTED FROM CHILE TO BRAZIL ALONG WITH THE EXOTIC OYSTER CRASSOSTREA GIGAS (THUNBERG).",2004,Brasil,,Nauplius,1046497,11,1,,45,50,São Paulo,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",DISCOVERY OF THE FIRST KNOWN BENTHIC INVASIVE SPECIES IN THE SOUTHERN OCEAN: THE NORTH ATLANTIC SPIDER CRAB HYAS ARANEUS FOUND IN THE ANTARCTIC PENINSULA,2004,Inglaterra,,Antarctic Science,9541020,16,2,,129,131,,"TAVARES, M. ;MELO, Gustavo Augusto Schmidt de",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",GUSTAVO AUGUSTO SCHMIDT DE MELO: BIOGRAPHICAL SKETCH AND BIBLIOGRAPHY,2005,Brasil,,Nauplius,1046497,12,2,,1,5,Botucatu,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",NATURAL RECOVERY OF AMAZONIAN MANGROVE FOREST AS REVEALED BY BRACHYURAN CRAB FAUNA: PRELIMINARY DESCRIPTION,2005,França,,Vie et Milieu,2408759,55,2,,71,79,Banyuls sur mer,"AMOUROUX, Jean Michel ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","NEW AND ADDITIONAL RECORDS OF DEEP-WATER BLIND LOBSTERS FROM BRAZIL (DECAPODA, POLYCHELIDAE)",2005,Brasil,,Nauplius,1046497,12,2,,143,149,Botucatu,"OCCO, Paola Dall' ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",WHY THE SPERMATHECAL OPENINGS ARE SO DISPLACED FORWARD IN THE PODOTREMATA (DECAPODA: BRACHYURA),2005,Brasil,,Nauplius,1046497,12,2,,127,134,Botucatu,"TAVARES, M. ;FRANCO, Georgia Maria de Oliveira",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF TRICHOPELTARION A. MILNE-EDWARDS, 1880, FROM THE SOUTHWESTERN ATLANTIC (CRUSTACEA: BRACHYURA: ATELECYCLIDAE)",2005,Brasil,,Papéis Avulsos de Zoologia (São Paulo),311049,45,18,,235,242,São Paulo,"TAVARES, M. ;MELO, Gustavo Augusto Schmidt de",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF THE CRAB GENUS COSMONOTUS ADAMS & WHITE IN WHITE, 1848 (CRUSTACEA, PODOTREMATA, RANINIDAE) FROM THE INDO-WEST PACIFIC OCEAN",2006,França,,Zoosystema (Paris),12809551,28,2,,533,537,Paris,"TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REMARKS ON THE FRESHWATER CRABS OF ANGOLA, SOUTHWESTERN AFRICA, WITH THE DESCRIPTION OF POTAMONAUTES KENSLEYI, NEW SPECIES (BRACHYURA: POTAMOIDEA: POTAMONAUTIDAE)",2006,Estados Unidos,,Journal of Crustacean Biology,2780372,26,2,,248,257,,"CUMBERLIDGE, Neil ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TAXOCENOSE OF CRUSTACEA AT A HIGHLY IMPACTED BAY: GUANABARA BAY, SOUTHERN BRAZIL",2006,Brasil,,Journal of Coastal Research,7490208,39,,,1135,1139,,"VEN, Paulo Henrique Van Der ;GOMES, Abilio Soares ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SPATIAL DISTRIBUTION OF THE MAJOR GROUPS OF CRUSTACEA FROM INFRALITORAL SOFT-BOTTOMS AT SEPETIBA BAY, RJ, BRAZIL",2006,Brasil,,Journal of Coastal Research,7490208,39,,,1140,1143,,"CALIL, Marcos ;GOMES, Abilio Soares ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TAXONOMIC SUFFICIENCY FOR SOFT-BOTTOM SUBLITTORAL MOLLUSKS ASSEMBLAGES IN A TROPICAL ESTUARY, GUANABARA BAY, SOUTHEAST BRAZIL",2007,,,Marine Pollution Bulletin,0025326X,54,,,377,384,,"MENDES, C. ;TAVARES, M. ;GOMES, Abilio Soares",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF EUPROGNATHA STIMPSON, 1871 (CRUSTACEA, BRACHYURA, INACHOIDIDAE) FROM OFF COAST OF NORTHEASTERN BRAZIL",2008,,,Papéis Avulsos de Zoologia (São Paulo),311049,48,,27,317,328,,"SANTANA, W. R. A. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",DANIELE GUINOT RECIPIENT OF THE CRUSTACEAN SOCIETY EXCELLENCE IN RESEARCH AWARD.,2008,,,Journal of Crustacean Biology,2780372,28,,4,746,752,,"BOYKO, C. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","POPULATION STRUCTURE OF THE LANCELET BRACHIOSTOMA CARIBAEUM (CEPHALOCHORDATA: BRANCHIOSTOMIDAE) IN THE BAIA DE GUANABARA, RIO DE JANEIRO, SOUTHEASTERN BRAZIL",2008,,,Revista Brasileira de Zoologia,1018175,25,,4,617,623,,"SILVA, L. F. B. ;TAVARES, M. ;GOMES, Abilio Soares",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","THE DEEP-SEA SQUAT LOBSTER MUNIDOPSIS TRANSTRIDENS PEQUEGNAT AND PEQUEGNAT, 1971 (DECAPODA: ANOMURA: GALATHEIDAE) FROM THE SOUTHWESTERN ATLANTIC",2008,,,Nauplius,1046497,16,,2,95,99,,"TAVARES, M. ;MELO, G. A. S. ;MELO-FILHO, G. A. S.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ON THE TYPE MATERIAL OF SCYLLARIDES DECEPTOR HOLTHUIS, 1963 (CRUSTACEA: DECAPODA: SCYLLARIDAE)",2009,,,Papéis Avulsos de Zoologia (USP.Museu de Zoologia. Impresso),311049,49,,40,539,545,,"TAVARES, M. ;SANTANA, W. R. A. ;PINHEIRO, A. P.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","POLYCHAETE ASSEMBLAGE OF AN IMPACTED ESTUARY, GUANABARA BAY, RIO DE JANEIRO, BRAZIL",2009,,,Brazilian Journal of Oceanography (Impresso),16798759,57,,4,287,303,,"TAVARES, M. ;SANTI, L.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PODOCHELA MELOI SANKARANKUTTY, FERREIRA & CUNHA, 2001, A JUNIOR SYNONYM OF THE SPIDER CRAB INACHOIDES FORCEPS A. MILNE-EDWARDS, 1879 (CRUSTACEA: BRACHYURA: INACHOIDIDAE)",2009,,,Zootaxa (Online),11755334,2294,,,62,68,,"SANTANA, W. R. A. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PATTERNS OF SPECIES RICHNESS AND SPECIES DENSITY OF SUBLITTORAL SOFT-BOTTOM POLYCHAETES IN A GROSSLY POLLUTED URBAN BAY: GUANABARA BAY, RIO DE JANEIRO, BRAZIL",2006,,,Journal of Coastal Research,7490208,2,,,1127,1131,,"SANTI, L. ;TAVARES, M. ;OMENA, E. P.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SEASONAL AND SPATIAL DISTRIBUTION OF SUBLITTORAL SOFT-BOTTOM MOLLUSKS ASSEMBLAGES AT GUANABARA BAY, RIO DE JANEIRO, BRAZIL",2006,,,Journal of Coastal Research,7490208,1,,,136,140,,"MENDES, C. L. T. ;TAVARES, M. ;GOMES, Abilio Soares",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TRICHOPELTARIIDAE (CRUSTACEA, DECAPODA, BRACHYURA), A NEW FAMILY AND SUPERFAMILY OF EUBRACHYURAN CRABS WITH DESCRIPTION OF ONE NEW GENUS AND FIVE NEW SPECIES",2010,,,Papéis Avulsos de Zoologia (USP.Museu de Zoologia. Impresso),311049,50,,9,97,157,,"TAVARES, M. ;CLEVA, R.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REMOVING THE HOMONYMY BETWEEN LAURENTIELLA DRAGESCO & NJINE, 1971 (PROTISTA) AND LAURENTIELLA LE LOEUFF & INTES, 1974 (CRUSTACEA)",2010,,,Crustaceana (Leiden. Print),0011216X,83,,6,767,768,,"PAIVA, TH. S. ;TAVARES, M. ;SILVA NETO, I. D.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF SPEOCARCINUS STIMPSON, 1859 FROM THE SOUTHWESTERN ATLANTIC (DECAPODA: BRACHYURA: XANTHIDAE)",2010,,,Nauplius,1046497,18,,2,137,142,,"BRANDÂO, M. ;TAVARES, M. ;COELHO FILHO, P. A.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TEMNONOTUS SIMPLEX A. MILNE-EDWARDS, 1875, A JUNIOR SYNONYM OF TEMNONOTUS GRANULOSUS A. MILNE-EDWARDS, 1875 (DECAPODA: BRACHYURA: MAJIDAE)",2010,,,Nauplius,1046497,18,,2,147,152,,"SANTANA, W. R. A. ;TAVARES, M.",,
